OBJECTID,GEOID10,COUNTYFP10,TRACTCE10,Cnty_Name,City_Name,ZIP,Acres,SqMi,Pop_16,Pop_Den,Pop_Src,Pop_10,White_Pct,Black_Pct,Asian_Pct,Latino_Pct,Mltpl_Pct,NatAm_Pct,PacIs_Pct,Other_Pct,NonWhite_P,Race_Src,Elders_Pct,Elders_Rpt,Elders_Src,SpksEng_Pc,SpksEng_Rp,SpksEng_Sr,UnEmp_Rate,Emp_15,Emp_Den,Emp_Src,Income_Pct,Income_Rpt,Income_Src,Under19_Pc,MHI2016
1510,06111008002,111,008002,Ventura,Simi Valley,93063,594.824951,0.929414,5339,5744,ACS_16_5YR,4827,56.977478,0,4.988423,35.760892,2.273206,0,0,0,43.022522,3526 HPI,10.3,2011-2015,ACS_15_5YR_S0101,95.830619,2011-2015,ACS_15_5YR_B16002,0.097369,4041,4347.901003,LEHD 2015,76156,2011-2015,ACS_15_5YR_DP03,27.4,79663
1511,06111008001,111,008001,Ventura,Simi Valley,93065,236.614417,0.36971,3529,9545,ACS_16_5YR,3331,60.96713,0,6.510746,32.522124,0,0,0,0,39.03287,3527 HPI,10.5,2011-2015,ACS_15_5YR_S0101,97.601668,2011-2015,ACS_15_5YR_B16002,0.099519,453,1225.284597,LEHD 2015,91042,2011-2015,ACS_15_5YR_DP03,26.6,87348
1512,06111008005,111,008005,Ventura,Simi Valley,93065,215.546958,0.336792,2621,7782,ACS_16_5YR,2788,52.734082,0,3.745318,43.520599,0,0,0,0,47.265918,3528 HPI,8.5,2011-2015,ACS_15_5YR_S0101,95.392954,2011-2015,ACS_15_5YR_B16002,0.071957,65,192.997389,LEHD 2015,64833,2011-2015,ACS_15_5YR_DP03,26.2,70938
1513,06111007901,111,007901,Ventura,Simi Valley,93065,384.537436,0.60084,5426,9031,ACS_16_5YR,5401,47.942116,0,9.434317,39.616613,3.006954,0,0,0,52.057884,3529 HPI,8.2,2011-2015,ACS_15_5YR_S0101,95.04084,2011-2015,ACS_15_5YR_B16002,0.10637,688,1145.064065,LEHD 2015,82347,2011-2015,ACS_15_5YR_DP03,28,82117
1514,06111007800,111,007800,Ventura,Simi Valley,93065,409.508142,0.639856,4294,6711,ACS_16_5YR,4119,42.850025,0,13.876432,39.835575,3.437967,0,0,0,57.149975,3530 HPI,9.1,2011-2015,ACS_15_5YR_S0101,87.002841,2011-2015,ACS_15_5YR_B16002,0.122547,2430,3797.726685,LEHD 2015,53397,2011-2015,ACS_15_5YR_DP03,29,50882
1515,06111008305,111,008305,Ventura, ,93063,4836.122626,7.556442,3797,502,ACS_16_5YR,3819,66.933547,0,18.201228,11.475847,3.389378,0,0,0,33.066453,3531 HPI,14.8,2011-2015,ACS_15_5YR_S0101,96.784566,2011-2015,ACS_15_5YR_B16002,0.097801,158,20.909313,LEHD 2015,134519,2011-2015,ACS_15_5YR_DP03,26.8,135543
1516,06111008306,111,008306,Ventura,Simi Valley,93063,344.526998,0.538323,3968,7371,ACS_16_5YR,3714,61.420889,0,17.011039,21.568072,0,0,0,0,38.579111,3532 HPI,10.4,2011-2015,ACS_15_5YR_S0101,91.914618,2011-2015,ACS_15_5YR_B16002,0.045832,619,1149.866346,LEHD 2015,71319,2011-2015,ACS_15_5YR_DP03,27.3,70077
1517,06111007904,111,007904,Ventura,Simi Valley,93065,477.623367,0.746287,5712,7654,ACS_16_5YR,5831,60.40716,0,7.230607,29.343629,3.018603,0,0,0,39.59284,3533 HPI,13.2,2011-2015,ACS_15_5YR_S0101,98.103448,2011-2015,ACS_15_5YR_B16002,0.088342,542,726.262624,LEHD 2015,76288,2011-2015,ACS_15_5YR_DP03,25.3,84375
1518,06111008402,111,008402,Ventura, ,93063,7978.907697,12.467043,5398,433,ACS_16_5YR,5110,75.923719,0,5.899881,15.216528,2.959873,0,0,0,24.076281,3534 HPI,11.7,2011-2015,ACS_15_5YR_S0101,98.058252,2011-2015,ACS_15_5YR_B16002,0.086437,395,31.683535,LEHD 2015,98485,2011-2015,ACS_15_5YR_DP03,25.8,101136
1519,06111008004,111,008004,Ventura,Simi Valley,93065,444.187113,0.694042,4929,7102,ACS_16_5YR,5156,55.999209,0,5.752125,35.145286,3.10338,0,0,0,44.000791,3535 HPI,10,2011-2015,ACS_15_5YR_S0101,97.067239,2011-2015,ACS_15_5YR_B16002,0.106858,269,387.58441,LEHD 2015,85556,2011-2015,ACS_15_5YR_DP03,24.2,100286
1520,06111008304,111,008304,Ventura,Simi Valley,93063,888.663379,1.388537,5683,4093,ACS_16_5YR,5484,70.061213,0,9.775552,16.416249,3.746986,0,0,0,29.938787,3536 HPI,9.7,2011-2015,ACS_15_5YR_S0101,96.969697,2011-2015,ACS_15_5YR_B16002,0.064891,291,209.573168,LEHD 2015,89306,2011-2015,ACS_15_5YR_DP03,23.8,87434
1521,06111008302,111,008302,Ventura,Simi Valley,93063,474.147954,0.740856,5676,7661,ACS_16_5YR,5380,67.5337,0,7.727359,21.947978,2.790963,0,0,0,32.4663,3537 HPI,16.3,2011-2015,ACS_15_5YR_S0101,94.081942,2011-2015,ACS_15_5YR_B16002,0.124703,431,581.759338,LEHD 2015,68659,2011-2015,ACS_15_5YR_DP03,22.5,68668
1522,06111004200,111,004200,Ventura,Port Hueneme,93041,325.754096,0.508991,5603,11008,ACS_16_5YR,5324,19.984218,0,5.444861,74.570921,0,0,0,0,80.015782,3538 HPI,11.2,2011-2015,ACS_15_5YR_S0101,92.822967,2011-2015,ACS_15_5YR_B16002,0.105744,454,891.961157,LEHD 2015,75132,2011-2015,ACS_15_5YR_DP03,29.5,79757
1523,06111000702,111,000702,Ventura,Santa Paula,93060,195.294142,0.305147,3482,11411,ACS_16_5YR,3065,20.013276,0,0,79.986724,0,0,0,0,79.986724,3539 HPI,11.8,2011-2015,ACS_15_5YR_S0101,90.61086,2011-2015,ACS_15_5YR_B16002,0.108822,297,973.301086,LEHD 2015,68617,2011-2015,ACS_15_5YR_DP03,31.4,70163
1524,06111000303,111,000303,Ventura, ,93015,9250.58687,14.454042,4851,336,ACS_16_5YR,5103,27.418049,0,0,72.581951,0,0,0,0,72.581951,3540 HPI,11.4,2011-2015,ACS_15_5YR_S0101,89.992748,2011-2015,ACS_15_5YR_B16002,0.027421,1137,78.663117,LEHD 2015,63866,2011-2015,ACS_15_5YR_DP03,30.5,64286
1525,06111007612,111,007612,Ventura,Moorpark,93021,812.985793,1.27029,5127,4036,ACS_16_5YR,4762,51.816814,0,5.332187,39.9914,2.8596,0,0,0,48.183186,3541 HPI,8.5,2011-2015,ACS_15_5YR_S0101,96.705308,2011-2015,ACS_15_5YR_B16002,0.088433,1237,973.793154,LEHD 2015,63040,2011-2015,ACS_15_5YR_DP03,28.1,64005
1526,06111004505,111,004505,Ventura,Oxnard,93033,138.224062,0.215975,2237,10358,ACS_16_5YR,2150,8.968177,0,6.364513,84.66731,0,0,0,0,91.031823,3542 HPI,9.1,2011-2015,ACS_15_5YR_S0101,88.034188,2011-2015,ACS_15_5YR_B16002,0.171129,178,824.169095,LEHD 2015,54659,2011-2015,ACS_15_5YR_DP03,34.2,53359
1527,06111004000,111,004000,Ventura,Oxnard,93033,311.761317,0.487127,6995,14360,ACS_16_5YR,6586,8.161673,0,4.229089,87.609238,0,0,0,0,91.838327,3543 HPI,9.1,2011-2015,ACS_15_5YR_S0101,74.281806,2011-2015,ACS_15_5YR_B16002,0.176222,800,1642.282004,LEHD 2015,56026,2011-2015,ACS_15_5YR_DP03,31.9,56190
1528,06111003900,111,003900,Ventura,Oxnard,93033,421.438887,0.658498,7374,11198,ACS_16_5YR,7533,5.586365,0,3.936156,90.477479,0,0,0,0,94.413635,3544 HPI,6.3,2011-2015,ACS_15_5YR_S0101,77.030812,2011-2015,ACS_15_5YR_B16002,0.104367,1706,2590.743364,LEHD 2015,50855,2011-2015,ACS_15_5YR_DP03,37.8,53214
1529,06111003700,111,003700,Ventura,Oxnard,93033,255.956279,0.399932,6862,17158,ACS_16_5YR,6679,4.387176,3.236693,0,92.376131,0,0,0,0,95.612824,3545 HPI,7.4,2011-2015,ACS_15_5YR_S0101,87.745098,2011-2015,ACS_15_5YR_B16002,0.135687,250,625.10676,LEHD 2015,52039,2011-2015,ACS_15_5YR_DP03,33.9,57743
1530,06111001101,111,001101,Ventura,Oak View,93022,1018.826228,1.591916,4970,3122,ACS_16_5YR,4491,72.818245,0,0,27.181755,0,0,0,0,27.181755,3546 HPI,14.9,2011-2015,ACS_15_5YR_S0101,96.629213,2011-2015,ACS_15_5YR_B16002,0.137774,347,217.976328,LEHD 2015,74362,2011-2015,ACS_15_5YR_DP03,20,75679
1531,06111003300,111,003300,Ventura,Oxnard,93030,493.261947,0.770722,8972,11641,ACS_16_5YR,8187,18.04854,3.597388,2.870519,73.63558,1.847973,0,0,0,81.95146,3547 HPI,10.3,2011-2015,ACS_15_5YR_S0101,88.362652,2011-2015,ACS_15_5YR_B16002,0.062585,2097,2720.826143,LEHD 2015,69424,2011-2015,ACS_15_5YR_DP03,30.4,69426
1532,06111003201,111,003201,Ventura,Oxnard,93030,131.357953,0.205247,4321,21053,ACS_16_5YR,4577,0,0,0,100,0,0,0,0,100,3548 HPI,6,2011-2015,ACS_15_5YR_S0101,53.282828,2011-2015,ACS_15_5YR_B16002,0.130162,677,3298.467961,LEHD 2015,41750,2011-2015,ACS_15_5YR_DP03,36.5,45875
1533,06111004704,111,004704, , ,93033,4841.998939,7.565623,1557,206,ACS_16_5YR,1469,14.255319,0,0,85.744681,0,0,0,0,85.744681,3549 HPI,14.6,2011-2015,ACS_15_5YR_S0101,0, , ,0.114068,2272,300.305725,LEHD 2015,0, , ,28.6,51369
1534,06111005002,111,005002,Ventura, ,93036,2014.134691,3.147085,2994,951,ACS_16_5YR,3003,8.842389,0,0,91.157611,0,0,0,0,91.157611,3550 HPI,5.5,2011-2015,ACS_15_5YR_S0101,68.892045,2011-2015,ACS_15_5YR_B16002,0.059986,1744,554.163535,LEHD 2015,40461,2011-2015,ACS_15_5YR_DP03,37.4,41056
1535,06111007514,111,007514,Ventura,Simi Valley,93065,1606.008648,2.509389,6415,2556,ACS_16_5YR,6528,68.934135,2.097794,9.517199,16.597254,2.853617,0,0,0,31.065865,3551 HPI,21.2,2011-2015,ACS_15_5YR_S0101,98.227425,2011-2015,ACS_15_5YR_B16002,0.073505,759,302.464125,LEHD 2015,82409,2011-2015,ACS_15_5YR_DP03,20.3,89512
1536,06111004710,111,004710,Ventura,Oxnard,93033,421.497902,0.65859,4761,7229,ACS_16_5YR,5089,11.883182,2.517623,13.27291,72.326284,0,0,0,0,88.116818,3552 HPI,8.1,2011-2015,ACS_15_5YR_S0101,78.509804,2011-2015,ACS_15_5YR_B16002,0.097352,512,777.417866,LEHD 2015,51028,2011-2015,ACS_15_5YR_DP03,31.9,50078
1537,06111003609,111,003609,Ventura,Oxnard,93035,1329.741445,2.077721,5909,2844,ACS_16_5YR,5966,79.148435,1.81757,4.173679,12.16762,2.692696,0,0,0,20.851565,3553 HPI,24.9,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.075216,586,282.039792,LEHD 2015,76681,2011-2015,ACS_15_5YR_DP03,8.7,72654
1538,06111003012,111,003012, ,Oxnard,93036,187.660445,0.293219,639,2179,ACS_16_5YR,321,0,0,0,100,0,0,0,0,100,3554 HPI,1.5,2011-2015,ACS_15_5YR_S0101,0, , ,0.058824,898,3062.552687,LEHD 2015,0, , ,44.8,31280
1539,06111001206,111,001206, , ,93001,26929.778477,42.077779,829,20,ACS_16_5YR,941,84.659091,0,0,15.340909,0,0,0,0,15.340909,3555 HPI,16.6,2011-2015,ACS_15_5YR_S0101,0, , ,0.020548,385,9.149722,LEHD 2015,0, , ,24.1,82750
1540,06111980000,111,980000, , ,61,16670.399094,26.047499,104,4,ACS_16_5YR,56,0,0,0,0,0,0,0,0,0,3556 HPI,0,2011-2015,ACS_15_5YR_S0101,0, , ,0,46,1.766005,LEHD 2015,0, , ,21.2,
1541,06111009100,111,009100,Ventura,Oxnard,93030,924.293731,1.444209,4641,3214,ACS_16_5YR,5279,3.685928,2.092532,0,94.22154,0,0,0,0,96.314072,3557 HPI,9.1,2011-2015,ACS_15_5YR_S0101,74.689165,2011-2015,ACS_15_5YR_B16002,0.169573,8511,5893.191544,LEHD 2015,36214,2011-2015,ACS_15_5YR_DP03,31.4,36915
1542,06111004600,111,004600,Ventura, ,93042,5057.152246,7.9018,2184,276,ACS_16_5YR,2126,65.802592,7.128614,0,21.884347,5.184447,0,0,0,34.197408,3558 HPI,0.8,2011-2015,ACS_15_5YR_S0101,97.679325,2011-2015,ACS_15_5YR_B16002,0.13871,122,15.439519,LEHD 2015,47609,2011-2015,ACS_15_5YR_DP03,34.9,47188
1543,06111005908,111,005908,Ventura,Thousand Oaks,91320,456.109252,0.712671,2830,3971,ACS_16_5YR,2711,79.564033,0,8.369015,12.066952,0,0,0,0,20.435967,3559 HPI,19.1,2011-2015,ACS_15_5YR_S0101,97.750281,2011-2015,ACS_15_5YR_B16002,0.091971,1078,1512.620052,LEHD 2015,103380,2011-2015,ACS_15_5YR_DP03,24.7,101974
1544,06111004400,111,004400,Ventura,Port Hueneme,93041,592.88612,0.926385,7676,8286,ACS_16_5YR,7251,33.342626,4.599944,5.715082,53.387232,2.955116,0,0,0,66.657374,3560 HPI,12.9,2011-2015,ACS_15_5YR_S0101,94.010614,2011-2015,ACS_15_5YR_B16002,0.094486,1556,1679.648024,LEHD 2015,61964,2011-2015,ACS_15_5YR_DP03,26.4,56250
1545,06111003605,111,003605,Ventura,Oxnard,93035,540.762969,0.844942,9131,10807,ACS_16_5YR,8606,33.814385,4.000939,9.386366,49.806406,2.991904,0,0,0,66.185615,3561 HPI,10.6,2011-2015,ACS_15_5YR_S0101,96.82987,2011-2015,ACS_15_5YR_B16002,0.1272,336,397.660366,LEHD 2015,83131,2011-2015,ACS_15_5YR_DP03,27.3,82316
1546,06111003100,111,003100,Ventura,Oxnard,93030,976.596499,1.525932,15235,9984,ACS_16_5YR,14589,11.790664,1.792733,13.755775,71.012894,1.647935,0,0,0,88.209336,3562 HPI,7.5,2011-2015,ACS_15_5YR_S0101,93.855387,2011-2015,ACS_15_5YR_B16002,0.129617,5738,3760.324765,LEHD 2015,86793,2011-2015,ACS_15_5YR_DP03,29.3,95913
1547,06111004504,111,004504,Ventura,Oxnard,93033,212.49795,0.332028,5305,15978,ACS_16_5YR,5389,6.741363,2.315593,17.254902,71.55929,2.128852,0,0,0,93.258637,3563 HPI,8.2,2011-2015,ACS_15_5YR_S0101,83.930058,2011-2015,ACS_15_5YR_B16002,0.104413,565,1701.663475,LEHD 2015,54442,2011-2015,ACS_15_5YR_DP03,34.4,54966
1548,06111007606,111,007606,Ventura,Moorpark,93021,3402.114861,5.315804,1644,309,ACS_16_5YR,1555,55.211836,0,14.189644,30.598521,0,0,0,0,44.788164,3564 HPI,12.7,2011-2015,ACS_15_5YR_S0101,97.254005,2011-2015,ACS_15_5YR_B16002,0.139821,372,69.980001,LEHD 2015,204375,2011-2015,ACS_15_5YR_DP03,31.1,209250
1549,06111008900,111,008900,Ventura,Oxnard,93033,147.655593,0.230712,3395,14715,ACS_16_5YR,3590,11.611374,0,0,88.388626,0,0,0,0,88.388626,3565 HPI,8.9,2011-2015,ACS_15_5YR_S0101,85.055866,2011-2015,ACS_15_5YR_B16002,0.133209,60,260.064649,LEHD 2015,60500,2011-2015,ACS_15_5YR_DP03,29.2,65577
1550,06111008800,111,008800,Ventura,Oxnard,93035,311.613574,0.486896,5426,11144,ACS_16_5YR,5632,17.469225,3.457639,4.127444,74.945692,0,0,0,0,82.530775,3566 HPI,12.7,2011-2015,ACS_15_5YR_S0101,95.925926,2011-2015,ACS_15_5YR_B16002,0.112277,320,657.224259,LEHD 2015,80076,2011-2015,ACS_15_5YR_DP03,26.4,83523
1551,06111008700,111,008700,Ventura,Oxnard,93030,449.613903,0.702522,6292,8956,ACS_16_5YR,6424,15.240252,2.232648,0,82.527099,0,0,0,0,84.759748,3567 HPI,10.9,2011-2015,ACS_15_5YR_S0101,77.001067,2011-2015,ACS_15_5YR_B16002,0.140668,3047,4337.232425,LEHD 2015,36061,2011-2015,ACS_15_5YR_DP03,31.6,41471
1552,06111008600,111,008600,Ventura,Oxnard,93030,338.534602,0.52896,8006,15135,ACS_16_5YR,7982,10.062412,2.9423,3.579162,83.416125,0,0,0,0,89.937588,3568 HPI,7.3,2011-2015,ACS_15_5YR_S0101,75.788999,2011-2015,ACS_15_5YR_B16002,0.101338,5663,10705.907116,LEHD 2015,43625,2011-2015,ACS_15_5YR_DP03,36.5,45883
1553,06111007611,111,007611,Ventura,Moorpark,93021,564.992912,0.882801,4144,4694,ACS_16_5YR,4375,13.74082,0,0,86.25918,0,0,0,0,86.25918,3569 HPI,5.7,2011-2015,ACS_15_5YR_S0101,84.118291,2011-2015,ACS_15_5YR_B16002,0.156785,5043,5712.496446,LEHD 2015,63352,2011-2015,ACS_15_5YR_DP03,33.7,66591
1554,06111007610,111,007610,Ventura,Moorpark,93021,502.734887,0.785523,5260,6696,ACS_16_5YR,5118,73.914775,0,5.655117,17.144564,3.285544,0,0,0,26.085225,3570 HPI,10,2011-2015,ACS_15_5YR_S0101,95.867288,2011-2015,ACS_15_5YR_B16002,0.064731,430,547.405814,LEHD 2015,111081,2011-2015,ACS_15_5YR_DP03,24.8,110536
1555,06111007512,111,007512,Ventura, ,93063,6625.07106,10.351674,5355,517,ACS_16_5YR,5355,66.418196,0,12.155963,17.584098,3.841743,0,0,0,33.581804,3571 HPI,6.9,2011-2015,ACS_15_5YR_S0101,97.977037,2011-2015,ACS_15_5YR_B16002,0.081202,1057,102.109093,LEHD 2015,114257,2011-2015,ACS_15_5YR_DP03,25.7,112853
1556,06111007511,111,007511,Ventura, ,91307,6531.912223,10.206113,2404,236,ACS_16_5YR,2222,85.882908,0,7.554297,6.562795,0,0,0,0,14.117092,3572 HPI,13.2,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.089041,208,20.379943,LEHD 2015,133309,2011-2015,ACS_15_5YR_DP03,22.6,156125
1557,06111007405,111,007405,Ventura, ,91301,9607.953255,15.012427,6477,431,ACS_16_5YR,6304,80.656054,0,9.278019,7.284129,2.781798,0,0,0,19.343946,3573 HPI,9.6,2011-2015,ACS_15_5YR_S0101,95.032573,2011-2015,ACS_15_5YR_B16002,0.106771,410,27.310707,LEHD 2015,118026,2011-2015,ACS_15_5YR_DP03,29.4,119528
1558,06111005802,111,005802,Ventura,Thousand Oaks,91320,1830.557112,2.860245,9667,3380,ACS_16_5YR,9090,72.699149,1.314772,13.998453,8.48525,3.502375,0,0,0,27.300851,3574 HPI,13.7,2011-2015,ACS_15_5YR_S0101,97.983471,2011-2015,ACS_15_5YR_B16002,0.066786,761,266.061079,LEHD 2015,147382,2011-2015,ACS_15_5YR_DP03,33.3,149922
1559,06111005801,111,005801,Ventura,Thousand Oaks,91320,1205.292806,1.88327,5339,2835,ACS_16_5YR,5149,76.607038,0,10.851189,9.199921,3.341852,0,0,0,23.392962,3575 HPI,12.4,2011-2015,ACS_15_5YR_S0101,97.982885,2011-2015,ACS_15_5YR_B16002,0.110246,412,218.768418,LEHD 2015,118333,2011-2015,ACS_15_5YR_DP03,33,122500
1560,06111003011,111,003011,Ventura,Oxnard,93036,212.33436,0.331772,5788,17446,ACS_16_5YR,5397,13.39894,2.914459,4.466313,79.220288,0,0,0,0,86.60106,3576 HPI,8.8,2011-2015,ACS_15_5YR_S0101,81.731985,2011-2015,ACS_15_5YR_B16002,0.073152,158,476.230037,LEHD 2015,42188,2011-2015,ACS_15_5YR_DP03,31.9,40897
1561,06111007903,111,007903,Ventura,Simi Valley,93065,958.014525,1.496898,4809,3213,ACS_16_5YR,4855,64.774166,0,14.921908,16.63149,3.672436,0,0,0,35.225834,3577 HPI,10.3,2011-2015,ACS_15_5YR_S0101,97.222222,2011-2015,ACS_15_5YR_B16002,0.045184,1360,908.545724,LEHD 2015,118618,2011-2015,ACS_15_5YR_DP03,26.4,120100
1562,06111001102,111,001102,Ventura,Mira Monte,93022,2023.376358,3.161526,3820,1208,ACS_16_5YR,3539,79.165425,0,0,20.834575,0,0,0,0,20.834575,3578 HPI,19.5,2011-2015,ACS_15_5YR_S0101,98.111837,2011-2015,ACS_15_5YR_B16002,0.106116,487,154.039558,LEHD 2015,65350,2011-2015,ACS_15_5YR_DP03,21.8,73025
1563,06111001002,111,001002,Ventura,Mira Monte,93023,2044.502399,3.194535,6405,2005,ACS_16_5YR,6834,72.18363,0,0,25.958925,1.857445,0,0,0,27.81637,3579 HPI,23.3,2011-2015,ACS_15_5YR_S0101,94.806202,2011-2015,ACS_15_5YR_B16002,0.048362,1069,334.633992,LEHD 2015,69688,2011-2015,ACS_15_5YR_DP03,16.3,66725
1564,06111007607,111,007607,Ventura,Moorpark,93021,1944.924928,3.038945,6244,2055,ACS_16_5YR,6152,75.655058,0,7.910448,12.985075,3.44942,0,0,0,24.344942,3580 HPI,10.2,2011-2015,ACS_15_5YR_S0101,99.020088,2011-2015,ACS_15_5YR_B16002,0.063527,534,175.718865,LEHD 2015,140919,2011-2015,ACS_15_5YR_DP03,21.3,145893
1565,06111001001,111,001001,Ventura, ,93001,13152.809851,20.551265,2716,132,ACS_16_5YR,2488,79.080557,0,0,20.919443,0,0,0,0,20.919443,3581 HPI,18.5,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.167449,174,8.466632,LEHD 2015,57315,2011-2015,ACS_15_5YR_DP03,20.1,63438
1566,06111000903,111,000903,Ventura, ,93023,33248.020103,51.950031,5664,109,ACS_16_5YR,5865,76.071613,0,2.06576,19.986228,1.876399,0,0,0,23.928387,3582 HPI,15.7,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.103039,1588,30.567835,LEHD 2015,61853,2011-2015,ACS_15_5YR_DP03,21,71987
1567,06111000901,111,000901,Ventura, ,93023,2450.233025,3.828489,2506,655,ACS_16_5YR,2541,90.032814,0,0,9.967186,0,0,0,0,9.967186,3583 HPI,32.1,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.077885,626,163.510979,LEHD 2015,62857,2011-2015,ACS_15_5YR_DP03,19.6,64125
1568,06111000100,111,000100, , ,93243,590269.838201,922.296622,660,1,ACS_16_5YR,819,84.351145,0,0,15.648855,0,0,0,0,15.648855,3584 HPI,17.8,2011-2015,ACS_15_5YR_S0101,0, , ,0.263158,215,0.233114,LEHD 2015,0, , ,15.1,56534
1569,06111005100,111,005100,Ventura, ,93066,34393.563613,53.739943,3811,71,ACS_16_5YR,3768,47.128927,3.087757,2.952329,46.830986,0,0,0,0,52.871073,3585 HPI,19.9,2011-2015,ACS_15_5YR_S0101,93.831776,2011-2015,ACS_15_5YR_B16002,0.057392,3176,59.09943,LEHD 2015,97600,2011-2015,ACS_15_5YR_DP03,28.5,91806
1570,06111005404,111,005404,Ventura,Camarillo,93010,397.381729,0.620909,3796,6114,ACS_16_5YR,3870,60.86127,0,6.186972,32.951758,0,0,0,0,39.13873,3586 HPI,15.2,2011-2015,ACS_15_5YR_S0101,96.078431,2011-2015,ACS_15_5YR_B16002,0.065725,683,1100.000247,LEHD 2015,107981,2011-2015,ACS_15_5YR_DP03,25.1,99464
1571,06111002901,111,002901,Ventura,Oxnard,93036,1085.231084,1.695674,5931,3498,ACS_16_5YR,5455,35.889401,3.778802,10.949309,47.096774,2.285714,0,0,0,64.110599,3587 HPI,14.8,2011-2015,ACS_15_5YR_S0101,95.256481,2011-2015,ACS_15_5YR_B16002,0.0455,427,251.817336,LEHD 2015,102827,2011-2015,ACS_15_5YR_DP03,27.2,108056
1572,06111000200,111,000200,Ventura, ,93015,37664.803231,58.851255,2615,44,ACS_16_5YR,2822,11.835397,0,0,88.164603,0,0,0,0,88.164603,3588 HPI,10.6,2011-2015,ACS_15_5YR_S0101,84.203655,2011-2015,ACS_15_5YR_B16002,0.1256,620,10.535034,LEHD 2015,43125,2011-2015,ACS_15_5YR_DP03,31.1,42330
1573,06111005502,111,005502,Ventura,Camarillo,93010,434.992017,0.679675,5267,7749,ACS_16_5YR,5127,46.088836,3.164308,12.539308,34.630503,3.577044,0,0,0,53.911164,3589 HPI,6.3,2011-2015,ACS_15_5YR_S0101,98.78227,2011-2015,ACS_15_5YR_B16002,0.07579,4521,6651.708275,LEHD 2015,61545,2011-2015,ACS_15_5YR_DP03,26,66553
1574,06111005403,111,005403,Ventura,Camarillo,93010,186.321721,0.291128,2609,8962,ACS_16_5YR,2694,39.251254,0,5.441914,55.306831,0,0,0,0,60.748746,3590 HPI,17.7,2011-2015,ACS_15_5YR_S0101,88.47352,2011-2015,ACS_15_5YR_B16002,0.075105,353,1212.526369,LEHD 2015,39598,2011-2015,ACS_15_5YR_DP03,24.3,39516
1575,06111005504,111,005504,Ventura,Camarillo,93010,359.412113,0.561581,4345,7737,ACS_16_5YR,4320,64.786405,0,6.750059,24.899693,3.563842,0,0,0,35.213595,3591 HPI,17.8,2011-2015,ACS_15_5YR_S0101,94.455067,2011-2015,ACS_15_5YR_B16002,0.119071,161,286.690393,LEHD 2015,81935,2011-2015,ACS_15_5YR_DP03,24,86190
1576,06111005004,111,005004,Ventura,Oxnard,93036,1250.997616,1.954684,7674,3926,ACS_16_5YR,5419,25.171837,2.97232,10.16162,58.944826,2.749396,0,0,0,74.828163,3592 HPI,3.2,2011-2015,ACS_15_5YR_S0101,90.567809,2011-2015,ACS_15_5YR_B16002,0.065664,2372,1213.495518,LEHD 2015,69404,2011-2015,ACS_15_5YR_DP03,32.2,70511
1577,06111005003,111,005003,Ventura,El Rio,93036,1086.706318,1.697979,8220,4841,ACS_16_5YR,8366,9.792797,0,0,90.207203,0,0,0,0,90.207203,3593 HPI,7.9,2011-2015,ACS_15_5YR_S0101,80.304679,2011-2015,ACS_15_5YR_B16002,0.087576,3468,2042.428541,LEHD 2015,54167,2011-2015,ACS_15_5YR_DP03,33.8,53568
1578,06111004717,111,004717,Ventura,Oxnard,93033,248.35641,0.388057,4360,11235,ACS_16_5YR,4120,4.433375,0,5.230386,90.336239,0,0,0,0,95.566625,3594 HPI,7.6,2011-2015,ACS_15_5YR_S0101,73.819163,2011-2015,ACS_15_5YR_B16002,0.103832,947,2440.363829,LEHD 2015,63125,2011-2015,ACS_15_5YR_DP03,35.6,67313
1579,06111004715,111,004715,Ventura, ,93033,6326.426947,9.885042,5331,539,ACS_16_5YR,5020,12.712385,3.050154,8.556807,75.680655,0,0,0,0,87.287615,3595 HPI,8,2011-2015,ACS_15_5YR_S0101,86.232481,2011-2015,ACS_15_5YR_B16002,0.129856,4003,404.955281,LEHD 2015,54375,2011-2015,ACS_15_5YR_DP03,29.9,62953
1580,06111004711,111,004711,Ventura,Oxnard,93033,198.980021,0.310906,3589,11544,ACS_16_5YR,3432,6.910198,0,37.686454,55.403349,0,0,0,0,93.089802,3596 HPI,13.7,2011-2015,ACS_15_5YR_S0101,84.538653,2011-2015,ACS_15_5YR_B16002,0.109394,315,1013.167048,LEHD 2015,57500,2011-2015,ACS_15_5YR_DP03,29.2,63500
1581,06111004305,111,004305,Ventura,Port Hueneme,93043,1830.912053,2.8608,2071,724,ACS_16_5YR,2388,59.389772,9.969918,8.50881,17.146541,4.984959,0,0,0,40.610228,3597 HPI,0,2011-2015,ACS_15_5YR_S0101,98.148148,2011-2015,ACS_15_5YR_B16002,0.060519,365,127.586685,LEHD 2015,50100,2011-2015,ACS_15_5YR_DP03,28.1,48906
